2008,02,26,100000.0
2008,02,27,100867.0
2008,02,28,101120.0
2008,02,29,100699.0
2008,03,03,99283.0
2008,03,04,98041.0
2008,03,05,98041.0
2008,03,06,98041.0
2008,03,07,98041.0
2008,03,10,98041.0
2008,03,11,98041.0
2008,03,12,98041.0
2008,03,13,98041.0
2008,03,14,98041.0
2008,03,17,98041.0
2008,03,18,98041.0
2008,03,19,98041.0
2008,03,20,98041.0
2008,03,24,98041.0
2008,03,25,98041.0
2008,03,26,98041.0
2008,03,27,98041.0
2008,03,28,98041.0
2008,03,31,98041.0
2008,04,01,98041.0
2008,04,02,98134.0
2008,04,03,98175.0
2008,04,04,98166.0
2008,04,07,98178.0
2008,04,08,98200.0
2008,04,09,98200.0
2008,04,10,98200.0
2008,04,11,98200.0
2008,04,14,98200.0
2008,04,15,98200.0
2008,04,16,98200.0
2008,04,17,98200.0
2008,04,18,98200.0
2008,04,21,98498.0
2008,04,22,96693.0
2008,04,23,97498.0
2008,04,24,96952.0
2008,04,25,97338.0
2008,04,28,97519.0
2008,04,29,97421.0
2008,04,30,97347.0
2008,05,01,97666.0
2008,05,02,97725.0
2008,05,05,97918.0
2008,05,06,98614.0
2008,05,07,97864.0
2008,05,08,98251.0
2008,05,09,97641.0
2008,05,12,97948.0
2008,05,13,98020.0
2008,05,14,98020.0
2008,05,15,98020.0
2008,05,16,98238.0
2008,05,19,97949.0
2008,05,20,97865.0
2008,05,21,97339.0
2008,05,22,97553.0
2008,05,23,97193.0
2008,05,27,97361.0
2008,05,28,97361.0
2008,05,29,97361.0
2008,05,30,97361.0
2008,06,02,97361.0
2008,06,03,97361.0
2008,06,04,97361.0
2008,06,05,97361.0
2008,06,06,97361.0
2008,06,09,97361.0
2008,06,10,97361.0
2008,06,11,97361.0
2008,06,12,97361.0
2008,06,13,97361.0
2008,06,16,97361.0
2008,06,17,97361.0
2008,06,18,97361.0
2008,06,19,97361.0
2008,06,20,97361.0
2008,06,23,97361.0
2008,06,24,97361.0
2008,06,25,97361.0
2008,06,26,97361.0
2008,06,27,97361.0
2008,06,30,97361.0
2008,07,01,97361.0
2008,07,02,97361.0
2008,07,03,97361.0
