2009,06,05,MNST,Sell,100
2009,06,05,MNST,Buy,100
2009,06,12,MNST,Sell,100
2008,08,06,MOLX,Buy,100
2008,08,13,MOLX,Sell,100
2009,09,10,MON,Buy,100
2009,09,17,MON,Sell,100
2008,08,11,MOS,Buy,100
2008,08,18,MOS,Sell,100
2009,08,28,MOS,Buy,100
2009,09,04,MOS,Sell,100
2009,04,30,MYL,Buy,100
2009,05,07,MYL,Sell,100
2009,09,11,NEE,Buy,100
2009,09,18,NEE,Sell,100
2008,08,05,NEM,Buy,100
2008,08,12,NEM,Sell,100
2008,08,11,NEM,Buy,100
2008,08,18,NEM,Sell,100
2009,04,16,NEM,Buy,100
2009,04,23,NEM,Sell,100
2009,12,21,NEM,Buy,100
2009,12,29,NEM,Sell,100
2009,05,07,NFLX,Buy,100
2009,05,14,NFLX,Sell,100
2009,08,28,NTRS,Buy,100
2009,09,04,NTRS,Sell,100
2009,05,08,NVDA,Buy,100
2009,05,15,NVDA,Sell,100
2008,04,28,NWL,Buy,100
2008,05,05,NWL,Sell,100
2008,05,01,OI,Buy,100
2008,05,08,OI,Sell,100
2008,08,08,OKE,Buy,100
2008,08,15,OKE,Sell,100
2009,05,07,ORCL,Buy,100
2009,05,14,ORCL,Sell,100
2009,05,08,ORLY,Buy,100
2009,05,15,ORLY,Sell,100
2009,09,11,ORLY,Buy,100
2009,09,18,ORLY,Sell,100
2009,04,17,PBCT,Buy,100
2009,04,24,PBCT,Sell,100
2009,05,07,PBI,Buy,100
2009,05,14,PBI,Sell,100
2008,04,21,PEP,Buy,100
2008,04,28,PEP,Sell,100
2009,12,21,PG,Buy,100
2009,12,29,PG,Sell,100
2009,08,28,PM,Buy,100
2009,09,04,PM,Sell,100
2009,07,24,PNC,Buy,100
2009,07,31,PNC,Sell,100
2008,05,06,PRGO,Buy,100
2008,05,13,PRGO,Sell,100
2009,01,06,PRGO,Buy,100
2009,01,13,PRGO,Sell,100
2009,01,06,RAI,Buy,100
2009,01,13,RAI,Sell,100
2008,05,01,RDC,Buy,100
2008,05,08,RDC,Sell,100
2008,05,19,RF,Buy,100
2008,05,27,RF,Sell,100
2009,07,21,RF,Buy,100
2009,07,28,RF,Sell,100
2009,05,07,ROST,Buy,100
2009,05,14,ROST,Sell,100
2008,08,06,S,Buy,100
2008,08,13,S,Sell,100
2008,05,02,SEE,Buy,100
2008,05,09,SEE,Sell,100
2008,04,21,SHLD,Buy,100
2008,04,28,SHLD,Sell,100
2009,09,10,SHW,Buy,100
2009,09,17,SHW,Sell,100
2008,05,02,SIAL,Buy,100
2008,05,09,SIAL,Sell,100
2009,12,21,SIAL,Buy,100
2009,12,29,SIAL,Sell,100
2009,04,29,SRCL,Buy,100
2009,05,06,SRCL,Sell,100
2008,05,02,STJ,Buy,100
2008,05,09,STJ,Sell,100
2009,04,30,STJ,Buy,100
2009,05,07,STJ,Sell,100
2009,07,22,STJ,Buy,100
2009,07,29,STJ,Sell,100
2008,04,28,SUN,Buy,100
2008,05,05,SUN,Sell,100
2009,07,23,SWY,Buy,100
2009,07,30,SWY,Sell,100
2009,05,07,SYMC,Buy,100
2009,05,14,SYMC,Sell,100
2008,08,05,TAP,Buy,100
2008,08,12,TAP,Sell,100
2009,12,14,TAP,Buy,100
2009,12,21,TAP,Sell,100
2008,04,01,TDC,Buy,100
2008,04,08,TDC,Sell,100
2009,04,13,TDC,Buy,100
2009,04,20,TDC,Sell,100
2009,05,07,TRV,Buy,100
2009,05,14,TRV,Sell,100
2009,07,20,TSN,Buy,100
