2009,02,27,GT,Sell,100
2009,03,20,GT,Buy,100
2009,03,27,GT,Sell,100
2008,06,18,HBAN,Buy,100
2008,06,25,HBAN,Sell,100
2008,06,23,HBAN,Buy,100
2008,06,30,HBAN,Sell,100
2008,06,30,HBAN,Buy,100
2008,07,08,HBAN,Sell,100
2008,07,02,HBAN,Buy,100
2008,07,10,HBAN,Sell,100
2008,07,09,HBAN,Buy,100
2008,07,16,HBAN,Sell,100
2009,01,13,HBAN,Buy,100
2009,01,21,HBAN,Sell,100
2008,11,20,HIG,Buy,100
2008,11,28,HIG,Sell,100
2009,03,02,HIG,Buy,100
2009,03,09,HIG,Sell,100
2008,11,19,HST,Buy,100
2008,11,26,HST,Sell,100
2008,12,01,HST,Buy,100
2008,12,08,HST,Sell,100
2009,01,20,HST,Buy,100
2009,01,27,HST,Sell,100
2009,01,22,HST,Buy,100
2009,01,29,HST,Sell,100
2009,01,29,HST,Buy,100
2009,02,05,HST,Sell,100
2009,04,20,HST,Buy,100
2009,04,27,HST,Sell,100
2009,02,23,IP,Buy,100
2009,03,02,IP,Sell,100
2009,02,26,IP,Buy,100
2009,03,05,IP,Sell,100
2008,10,09,IPG,Buy,100
2008,10,16,IPG,Sell,100
2008,10,14,IPG,Buy,100
2008,10,21,IPG,Sell,100
2009,05,05,IPG,Buy,100
2009,05,12,IPG,Sell,100
2009,05,07,IPG,Buy,100
2009,05,14,IPG,Sell,100
2009,06,15,IPG,Buy,100
2009,06,22,IPG,Sell,100
2009,07,28,IPG,Buy,100
2009,08,04,IPG,Sell,100
2009,08,10,IPG,Buy,100
2009,08,17,IPG,Sell,100
2009,08,12,IPG,Buy,100
2009,08,19,IPG,Sell,100
2009,08,17,IPG,Buy,100
2009,08,24,IPG,Sell,100
2009,09,03,IPG,Buy,100
2009,09,11,IPG,Sell,100
2009,10,28,IPG,Buy,100
2009,11,04,IPG,Sell,100
2009,11,02,IPG,Buy,100
2009,11,09,IPG,Sell,100
2008,11,19,JBL,Buy,100
2008,11,26,JBL,Sell,100
2008,12,24,JBL,Buy,100
2009,01,02,JBL,Sell,100
2009,01,16,JBL,Buy,100
2009,01,26,JBL,Sell,100
2009,01,26,JBL,Buy,100
2009,02,02,JBL,Sell,100
2009,01,30,JBL,Buy,100
2009,02,06,JBL,Sell,100
2009,02,10,JBL,Buy,100
2009,02,18,JBL,Sell,100
2009,02,12,JBL,Buy,100
2009,02,20,JBL,Sell,100
2009,02,17,JBL,Buy,100
