2009,04,30,JDSU,Buy,100
2009,05,07,JDSU,Sell,100
2009,05,07,JDSU,Buy,100
2009,05,14,JDSU,Sell,100
2009,05,11,JDSU,Buy,100
2009,05,18,JDSU,Sell,100
2009,07,07,JDSU,Buy,100
2009,07,14,JDSU,Sell,100
2009,05,27,KEY,Buy,100
2009,06,03,KEY,Sell,100
2009,06,01,KEY,Buy,100
2009,06,08,KEY,Sell,100
2009,07,21,KEY,Buy,100
2009,07,28,KEY,Sell,100
2008,11,19,LEN,Buy,100
2008,11,26,LEN,Sell,100
2008,02,06,LSI,Buy,100
2008,02,13,LSI,Sell,100
2008,02,19,LSI,Buy,100
2008,02,26,LSI,Sell,100
2008,03,07,LSI,Buy,100
2008,03,14,LSI,Sell,100
2008,03,14,LSI,Buy,100
2008,03,24,LSI,Sell,100
2008,03,19,LSI,Buy,100
2008,03,27,LSI,Sell,100
2008,03,27,LSI,Buy,100
2008,04,03,LSI,Sell,100
2008,04,17,LSI,Buy,100
2008,04,24,LSI,Sell,100
2008,04,21,LSI,Buy,100
2008,04,28,LSI,Sell,100
2008,10,06,LSI,Buy,100
2008,10,13,LSI,Sell,100
2009,08,11,LSI,Buy,100
2009,08,18,LSI,Sell,100
2009,08,17,LSI,Buy,100
2009,08,24,LSI,Sell,100
2009,08,20,LSI,Buy,100
2009,08,27,LSI,Sell,100
2009,09,02,LSI,Buy,100
2009,09,10,LSI,Sell,100
2009,10,28,LSI,Buy,100
2009,11,04,LSI,Sell,100
2009,11,03,LSI,Buy,100
2009,11,10,LSI,Sell,100
2009,03,02,MAS,Buy,100
2009,03,09,MAS,Sell,100
2008,06,19,MSI,Buy,100
2008,06,26,MSI,Sell,100
2008,09,10,MSI,Buy,100
2008,09,17,MSI,Sell,100
2009,09,23,MSI,Buy,100
2009,09,30,MSI,Sell,100
2009,10,01,MSI,Buy,100
2009,10,08,MSI,Sell,100
2009,10,08,MSI,Buy,100
2009,10,15,MSI,Sell,100
2009,11,19,MSI,Buy,100
2009,11,27,MSI,Sell,100
2009,12,09,MSI,Buy,100
2009,12,16,MSI,Sell,100
