2011,01,10, 1000000.0
2011,01,11, 998785.0
2011,01,12, 1002940.0
2011,01,13, 1004815.0
2011,01,14, 1009415.0
2011,01,18, 1011935.0
2011,01,19, 1031495.0
2011,01,20, 1031935.0
2011,01,21, 1030775.0
2011,01,24, 1046815.0
2011,01,25, 1053855.0
2011,01,26, 1052295.0
2011,01,27, 1052705.0
2011,01,28, 1029665.0
2011,01,31, 1039875.0
2011,02,01, 1056635.0
2011,02,02, 1056595.0
2011,02,03, 1055505.0
2011,02,04, 1058775.0
2011,02,07, 1062765.0
2011,02,08, 1076175.0
2011,02,09, 1070495.0
2011,02,10, 1065755.0
2011,02,11, 1072855.0
2011,02,14, 1074065.0
2011,02,15, 1068585.0
2011,02,16, 1070815.0
2011,02,17, 1075135.0
2011,02,18, 1082315.0
2011,02,22, 1051165.0
2011,02,23, 1045355.0
2011,02,24, 1045175.0
2011,02,25, 1052275.0
2011,02,28, 1054075.0
2011,03,01, 1033995.0
2011,03,02, 1034745.0
2011,03,03, 1056475.0
2011,03,04, 1053577.0
2011,03,07, 1050247.0
2011,03,08, 1054369.0
2011,03,09, 1060651.0
2011,03,10, 1053919.0
2011,03,11, 1054639.0
2011,03,14, 1052803.0
2011,03,15, 1048645.0
2011,03,16, 1038079.0
2011,03,17, 1040149.0
2011,03,18, 1043155.0
2011,03,21, 1046287.0
2011,03,22, 1046863.0
2011,03,23, 1049545.0
2011,03,24, 1050445.0
2011,03,25, 1054189.0
2011,03,28, 1052767.0
2011,03,29, 1055431.0
2011,03,30, 1056691.0
2011,03,31, 1055755.0
2011,04,01, 1057861.0
2011,04,04, 1057825.0
2011,04,05, 1057375.0
2011,04,06, 1057465.0
2011,04,07, 1058059.0
2011,04,08, 1057483.0
2011,04,11, 1057303.0
2011,04,12, 1056079.0
2011,04,13, 1057303.0
2011,04,14, 1059085.0
2011,04,15, 1061263.0
2011,04,18, 1060795.0
2011,04,19, 1059841.0
2011,04,20, 1058707.0
2011,04,21, 1064899.0
2011,04,25, 1063837.0
2011,04,26, 1065277.0
2011,04,27, 1068571.0
2011,04,28, 1069291.0
2011,04,29, 1068931.0
2011,05,02, 1071685.0
2011,05,03, 1072963.0
2011,05,04, 1065703.0
2011,05,05, 1058773.0
2011,05,06, 1062568.0
2011,05,09, 1063261.0
2011,05,10, 1067386.0
2011,05,11, 1064548.0
2011,05,12, 1073392.0
2011,05,13, 1065901.0
2011,05,16, 1062469.0
2011,05,17, 1067782.0
2011,05,18, 1067584.0
2011,05,19, 1068079.0
2011,05,20, 1066693.0
2011,05,23, 1060555.0
2011,05,24, 1059664.0
2011,05,25, 1058905.0
2011,05,26, 1057057.0
2011,05,27, 1058080.0
2011,05,31, 1062700.0
2011,06,01, 1055044.0
2011,06,02, 1053526.0
2011,06,03, 1050160.0
2011,06,06, 1050160.0
2011,06,07, 1050160.0
2011,06,08, 1050160.0
2011,06,09, 1050160.0
2011,06,10, 1050160.0
