2011,01,10, 1000000.0
2011,01,11, 998785.0
2011,01,12, 1002955.0
2011,01,13, 1004845.0
2011,01,14, 1009565.0
2011,01,18, 1012165.0
2011,01,19, 1032325.0
2011,01,20, 1032765.0
2011,01,21, 1031565.0
2011,01,24, 1048085.0
2011,01,25, 1055325.0
2011,01,26, 1053725.0
2011,01,27, 1054135.0
2011,01,28, 1030895.0
2011,01,31, 1041425.0
2011,02,01, 1058345.0
2011,02,02, 1058265.0
2011,02,03, 1057215.0
2011,02,04, 1060565.0
2011,02,07, 1064555.0
2011,02,08, 1077365.0
2011,02,09, 1071605.0
2011,02,10, 1066705.0
2011,02,11, 1073805.0
2011,02,14, 1074935.0
2011,02,15, 1069415.0
2011,02,16, 1071725.0
2011,02,17, 1076125.0
2011,02,18, 1083345.0
2011,02,22, 1051915.0
2011,02,23, 1045945.0
2011,02,24, 1045805.0
2011,02,25, 1053065.0
2011,02,28, 1054825.0
2011,03,01, 1034545.0
2011,03,02, 1035335.0
2011,03,03, 1057385.0
2011,03,04, 1054415.0
2011,03,07, 1050995.0
2011,03,08, 1055225.0
2011,03,09, 1061669.0
2011,03,10, 1054757.0
2011,03,11, 1055495.0
2011,03,14, 1053623.0
2011,03,15, 1049357.0
2011,03,16, 1038521.0
2011,03,17, 1040645.0
2011,03,18, 1043723.0
2011,03,21, 1046945.0
2011,03,22, 1047521.0
2011,03,23, 1050275.0
2011,03,24, 1051193.0
2011,03,25, 1055045.0
2011,03,28, 1053587.0
2011,03,29, 1056305.0
2011,03,30, 1057601.0
2011,03,31, 1056647.0
2011,04,01, 1058807.0
2011,04,04, 1058771.0
2011,04,05, 1058303.0
2011,04,06, 1058393.0
2011,04,07, 1059005.0
2011,04,08, 1058411.0
2011,04,11, 1058231.0
2011,04,12, 1056971.0
2011,04,13, 1058231.0
2011,04,14, 1060067.0
2011,04,15, 1062299.0
2011,04,18, 1061813.0
2011,04,19, 1060841.0
2011,04,20, 1059671.0
2011,04,21, 1066025.0
2011,04,25, 1064927.0
2011,04,26, 1066403.0
2011,04,27, 1069787.0
2011,04,28, 1070525.0
2011,04,29, 1070165.0
2011,05,02, 1072991.0
2011,05,03, 1074287.0
2011,05,04, 1066862.0
2011,05,05, 1059734.0
2011,05,06, 1061153.0
2011,05,09, 1061846.0
2011,05,10, 1066070.0
2011,05,11, 1063166.0
2011,05,12, 1072208.0
2011,05,13, 1064552.0
2011,05,16, 1061054.0
2011,05,17, 1066466.0
2011,05,18, 1066268.0
2011,05,19, 1066763.0
2011,05,20, 1065344.0
2011,05,23, 1059074.0
2011,05,24, 1058183.0
2011,05,25, 1057391.0
2011,05,26, 1055510.0
2011,05,27, 1056566.0
2011,05,31, 1061285.0
2011,06,01, 1053464.0
2011,06,02, 1051913.0
2011,06,03, 1048481.0
2011,06,06, 1048481.0
2011,06,07, 1048481.0
2011,06,08, 1048481.0
2011,06,09, 1048481.0
2011,06,10, 1048481.0
