2011,05,17, 1024302.0
2011,05,18, 1024194.0
2011,05,19, 1024464.0
2011,05,20, 1023690.0
2011,05,23, 1020270.0
2011,05,24, 1019379.0
2011,05,25, 1018587.0
2011,05,26, 1016706.0
2011,05,27, 1017762.0
2011,05,31, 1022481.0
2011,06,01, 1014660.0
2011,06,02, 1013109.0
2011,06,03, 1013109.0
2011,06,06, 1013109.0
2011,06,07, 1013109.0
2011,06,08, 1013109.0
2011,06,09, 1013109.0
2011,06,10, 1013109.0
2011,06,13, 1013949.0
2011,06,14, 1020957.0
2011,06,15, 1014129.0
2011,06,16, 1012221.0
2011,06,17, 1006341.0
2011,06,20, 1000413.0
2011,06,21, 1012389.0
2011,06,22, 1009161.0
2011,06,23, 1019505.0
2011,06,24, 1013649.0
2011,06,27, 1020477.0
2011,06,28, 1024341.0
2011,06,29, 1022877.0
2011,06,30, 1024833.0
2011,07,01, 1033941.0
2011,07,05, 1041345.0
2011,07,06, 1044141.0
2011,07,07, 1050669.0
2011,07,08, 1053681.0
2011,07,11, 1046829.0
2011,07,12, 1046529.0
2011,07,13, 1051653.0
2011,07,14, 1051353.0
2011,07,15, 1059933.0
2011,07,18, 1070589.0
2011,07,19, 1074249.0
2011,07,20, 1086309.0
2011,07,21, 1086777.0
2011,07,22, 1093989.0
2011,07,25, 1100229.0
2011,07,26, 1106121.0
2011,07,27, 1093137.0
2011,07,28, 1092213.0
2011,07,29, 1090605.0
2011,08,01, 1098129.0
2011,08,02, 1088721.0
2011,08,03, 1093113.0
2011,08,04, 1074873.0
2011,08,05, 1070373.0
2011,08,08, 1045881.0
2011,08,09, 1070841.0
2011,08,10, 1057115.0
2011,08,11, 1069849.0
2011,08,12, 1073797.0
2011,08,15, 1081501.0
2011,08,16, 1077985.0
2011,08,17, 1077937.0
2011,08,18, 1060669.0
2011,08,19, 1048645.0
2011,08,22, 1049137.0
2011,08,23, 1069729.0
2011,08,24, 1072825.0
2011,08,25, 1069873.0
2011,08,26, 1081705.0
2011,08,29, 1089373.0
2011,08,30, 1089397.0
2011,08,31, 1083205.0
2011,09,01, 1078645.0
2011,09,02, 1070269.0
2011,09,06, 1077097.0
2011,09,07, 1082125.0
2011,09,08, 1082377.0
2011,09,09, 1074385.0
2011,09,12, 1077337.0
2011,09,13, 1082953.0
2011,09,14, 1088569.0
2011,09,15, 1092961.0
2011,09,16, 1102009.0
2011,09,19, 1115365.0
2011,09,20, 1117549.0
2011,09,21, 1115977.0
2011,09,22, 1103593.0
2011,09,23, 1106569.0
2011,09,26, 1105213.0
2011,09,27, 1100521.0
2011,09,28, 1097821.0
2011,09,29, 1090093.0
2011,09,30, 1078993.0
2011,10,03, 1070929.0
2011,10,04, 1068409.0
2011,10,05, 1075309.0
2011,10,06, 1074253.0
2011,10,07, 1065169.0
2011,10,10, 1087981.0
2011,10,11, 1101757.0
2011,10,12, 1104037.0
2011,10,13, 1111525.0
2011,10,14, 1127809.0
2011,10,17, 1125397.0
2011,10,18, 1128097.0
2011,10,19, 1099753.0
2011,10,20, 1095781.0
2011,10,21, 1092853.0
2011,10,24, 1108333.0
2011,10,25, 1098733.0
2011,10,26, 1102129.0
2011,10,27, 1107037.0
2011,10,28, 1107349.0
2011,10,31, 1107145.0
2011,11,01, 1097221.0
2011,11,02, 1098301.0
2011,11,03, 1105093.0
2011,11,04, 1101697.0
2011,11,07, 1101085.0
2011,11,08, 1108885.0
2011,11,09, 1095745.0
2011,11,10, 1083673.0
2011,11,11, 1082953.0
2011,11,14, 1076521.0
2011,11,15, 1088005.0
2011,11,16, 1083133.0
2011,11,17, 1074301.0
2011,11,18, 1071337.0
2011,11,21, 1064221.0
2011,11,22, 1073221.0
2011,11,23, 1061797.0
2011,11,25, 1057693.0
2011,11,28, 1072753.0
2011,11,29, 1069249.0
2011,11,30, 1080049.0
2011,12,01, 1086925.0
2011,12,02, 1089049.0
2011,12,05, 1093021.0
2011,12,06, 1090549.0
2011,12,07, 1088317.0
2011,12,08, 1090201.0
2011,12,09, 1093753.0
2011,12,12, 1091617.0
2011,12,13, 1087981.0
2011,12,14, 1077637.0
